TIME     | VALID | REASON      | COD | RESPONSE DATA                     | REQUEST
18:51:22 | True  | valid-req   | 200 | {"key":7550997,"scientificName... | https://api.gbif.org/v1/species/89/name?rank=genus&limit=5&mediaType=stillImage 
18:51:22 | True  | valid-req   | 200 | {"key":7550997,"scientificName... | https://api.gbif.org/v1/species/89/name?rank=genus&limit=5&class=Insecta 
18:51:23 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/search 
18:51:24 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/89/distributions?country=USA 
18:51:24 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/89/distributions?year=2010 
18:51:25 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/89/distributions?taxonKey=1234 
18:51:25 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/89/distributions?geometry=true 
18:51:26 | True  | valid-req   | 200 | {"offset":0,"limit":50,"endOfR... | https://api.gbif.org/v1/species/89/distributions?limit=50 
18:51:26 | True  | valid-req   | 200 | {"offset":10,"limit":20,"endOf... | https://api.gbif.org/v1/species/89/distributions?offset=10 
18:51:27 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/89/distributions?basisOfRecord=OBSERVATION 
18:51:27 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/89/distributions?protocol=DWC_ARCHIVE 
18:51:28 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/89/distributions?q=orchid 
18:51:28 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/89/distributions?mediaType=IMAGE 
18:51:29 | True  | valid-req   | 200 | {"offset":0,"limit":100,"endOf... | https://api.gbif.org/v1/species/89/distributions?limit=100 
18:51:29 | True  | valid-req   | 200 | {"offset":50,"limit":20,"endOf... | https://api.gbif.org/v1/species/89/distributions?offset=50 
18:51:30 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/89/distributions?status=ACCEPTED 
18:51:30 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/89/distributions?citationType=BOOK 
18:51:31 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/89/distributions?q=plantae 
18:51:31 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/89/distributions?basisOfRecord=HUMAN_OBSERVATION 
18:51:31 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/89/distributions?country=US 
18:51:32 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/89/distributions?year=2021 
18:51:32 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/89/distributions?geometry=POLYGON((0+0,+0+1,+1+1,+1+0,+0+0)) 
18:51:33 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/89/distributions?rank=SPECIES 
